Brand,time_period,qua,nat,compnat
A5,2008-09-08,0.649065990246046,3185955,71984449
A5,2008-09-15,0.572219280142653,5661300,82136611
A5,2008-09-22,0.582120870233456,4074677,77399807
A5,2008-09-29,0.505675910891964,6469479,126229439
A5,2008-10-06,0.562282374718861,3601115,72186938
A5,2008-10-13,0.564984697564471,4308282,80100329
A5,2008-10-20,0.537303508343719,3466772,97436618
A5,2008-10-27,0.558731061540812,7013143,146476860
A5,2008-11-03,0.567351019437726,2773703,69001973
A5,2008-11-10,0.632773892162275,2124727,64639855
A5,2008-11-17,0.620126685689721,757420,65107201
A5,2008-11-24,0.5540495927452,6728109,90318412
A5,2008-12-01,0.59747129592469606,8904246,114714936
A5,2008-12-08,0.589909018638315,1837749,44692307
A5,2008-12-15,0.601157469863904,3938802,43538595
A5,2008-12-22,0.592819713324537,5269436,57137871
A5,2008-12-29,0.553760882524096,3750354,118881865
A5,2009-01-05,0.594430325099783,3023177,94142556
A5,2009-01-12,0.532832032827388,4193459,57667381
A5,2009-01-19,0.546796900979736,2187338,43363687
A5,2009-01-26,0.601433408743048,4028829,82263600
A5,2009-02-02,0.577796710164618,1065989,39212933
A5,2009-02-09,0.53408627341614,353208,49230703
A5,2009-02-16,0.462690027855905,1354649,57901998
A5,2009-02-23,0.591930422585271,4516337,95538356
A5,2009-03-02,0.52862611831904,2028886,46712855
A5,2009-03-09,0.549745279767066,2877990,55079439
A5,2009-03-16,0.535553900557133,6951414,78219760
A5,2009-03-23,0.54440189569135,6211769,71159994
A5,2009-03-30,0.606901885474375,6965607,78176464
A5,2009-04-06,0.578788497998887,3699221,60965722
A5,2009-04-13,0.589676260556031,8003477,58663587
A5,2009-04-20,0.619642038396908,17658969,53346704
A5,2009-04-27,0.586307388357256,14341639,75843224
A5,2009-05-04,0.614207554104845,9069944,41643084
A5,2009-05-11,0.604350922665902,12342671,57688451
A5,2009-05-18,0.602076828064433,10111475,58609107
A5,2009-05-25,0.530457050552361,4675935,50330787
A5,2009-06-01,0.587480209431605,8609891,59413192
A5,2009-06-08,0.550428783991833,4767275,38069588
A5,2009-06-15,0.584523698249093,2735283,47348570
A5,2009-06-22,0.649315321809365,2101823,41481738
A5,2009-06-29,0.531609716973367,7312237,52421691
A5,2009-07-06,0.523603967969279,2290859,31436338
A5,2009-07-13,0.562712440803459,1453797,45401139
A5,2009-07-20,0.524724617010876,4595262,38345092
A5,2009-07-27,0.527952073070224,10103232,65048783
A5,2009-08-03,0.583529259286856,1852245,32024437
A5,2009-08-10,0.51017035800377,1790147,39479433
A5,2009-08-17,0.557661484697117,2146743,38962129
A5,2009-08-24,0.546960389542936,6436920,42207968
A5,2009-08-31,0.554403000316676,9805729,66152102
A5,2009-09-07,0.611215693156411,1240459,56609216
A5,2009-09-14,0.578517137919682,1093404,58408745
A5,2009-09-21,0.594071611361998,2974639,69430053
A5,2009-09-28,0.552776427059821,3568803,108360565
A5,2009-10-05,0.568246770927628,4137655,59558983
A5,2009-10-12,0.512080156026298,4766552,66821928
A5,2009-10-19,0.492563775247128,4953314,75362816
A5,2009-10-26,0.554037758040429,5258257,144978373
A5,2009-11-02,0.595439464730498,2699144,79550894
A5,2009-11-09,0.615229566274117,1381697,84516915
A5,2009-11-16,0.58457466653019,1913444,86925072
A5,2009-11-23,0.508314325661357,6097614,100085786
A5,2009-11-30,0.617066500178,5840766,154662828
A5,2009-12-07,0.578982766608323,3424697,63296385
A5,2009-12-14,0.539982317282083,1952591,72782528
A5,2009-12-21,0.489405992588802,6897806,68374596
A5,2009-12-28,0.537409415245273,10527983,143126446
A5,2010-01-04,0.492058806694038,5884012,57763439
A5,2010-01-11,0.5576008363376,5516837,59980660
A5,2010-01-18,0.50749972397562,6482108,55564134
A5,2010-01-25,0.562703175154212,3679732,37805886
A5,2010-02-01,0.605845292322541,10232409,71855878
A5,2010-02-08,0.448002940062322,2531177,81715762
A5,2010-02-15,0.507171215237608,4707393,100537548
A5,2010-02-22,0.472730189670623,3915607,96412676
A5,2010-03-01,0.519579152126918,5551050,92518633
A5,2010-03-08,0.527406913428014,3031894,45167611
A5,2010-03-15,0.452037581539892,4222365,90176929
A5,2010-03-22,0.516750009185684,8320730,70781719
A5,2010-03-29,0.455491572350284,3848808,80130906
A5,2010-04-05,0.483561974595732,2928629,83782030
A5,2010-04-12,0.461864420586616,2633239,73438083
A5,2010-04-19,0.499099052584064,8449579,76987021
A5,2010-04-26,0.535918677060165,9449299,118551591
A5,2010-05-03,0.528337386500956,1938890,63415769
A5,2010-05-10,0.543148681405171,1562608,79545254
A5,2010-05-17,0.534177995357589,2195962,67251840
A5,2010-05-24,0.521706602529578,3769266,65639964
A5,2010-05-31,0.504702603533758,3299328,102136349
A5,2010-06-07,0.46034630313412,2186914,57116948
A5,2010-06-14,0.582156582968236,362434,69538280
A5,2010-06-21,0.426223458052215,852371,68182197
A5,2010-06-28,0.529127022034893,1370344,103232719
A5,2010-07-05,0.533639062402354,4983967,62961473
A5,2010-07-12,0.523675976814973,5529162,63530001
A5,2010-07-19,0.500236594731703,5831961,53867006
A5,2010-07-26,0.559045875138176,6404252,99118785
A5,2010-08-02,0.555538847506428,1713776,44737592
A5,2010-08-09,0.520006005527173,761853,54748647
A5,2010-08-16,0.452529420172984,1956416,53095939
A5,2010-08-23,0.516027903585237,2288467,54019989
A5,2010-08-30,0.453464664366448,2444009,113497629
A5,2010-09-06,0.425527304402728,978572,88256971
A5,2010-09-13,0.523587128601318,1614824,68882845
A5,2010-09-20,0.635491051652298,6642798,79881828
A5,2010-09-27,0.534709852790827,13273705,132033842
A5,2010-10-04,0.514780877751037,9985478,80565685
A5,2010-10-11,0.460779215353937,9924907,88426182
A5,2010-10-18,0.550548513865313,6088930,92546834
A5,2010-10-25,0.471354424526592,9757384,109682105
A5,2010-11-01,0.523373833958809,14349032,159771757
A5,2010-11-08,0.473855502343574,4585919,103097693
A5,2010-11-15,0.572651282568684,5527521,91792063
A5,2010-11-22,0.562917646088087,10655881,109503816
A5,2010-11-29,0.450876668452061,10575159,145084672
A5,2010-12-06,0.495607547315921,3981341,64937879
A5,2010-12-13,0.606053404064916,1875132,64853788
A5,2010-12-20,0.509131672340515,7679923,72330107
A5,2010-12-27,0.482348821279999,12780962,145166470
A5,2011-01-03,0.574930452329847,6204457,78552842
A5,2011-01-10,0.466465096149519,9346937,101576300
A5,2011-01-17,0.51173348813402,6956789,84052571
A5,2011-01-24,0.528056870257597,5468770,45878467
A5,2011-01-31,0.55839940328299,6370102,174040410
A5,2011-02-07,0.471544570030526,3041153,67129236
A5,2011-02-14,0.465765204561763,7226095,92682719
A5,2011-02-21,0.503144352850409,4709498,67267671
A5,2011-02-28,0.462829145594001,13967473,122796535
A5,2011-03-07,0.470195885798158,10150727,63067285
A5,2011-03-14,0.48584083184369,16366875,128316797
A5,2011-03-21,0.568049263411621,8960199,105957376
A5,2011-03-28,0.503373768447933,5642659,127031301
A5,2011-04-04,0.481858243646288,3020491,92228163
A5,2011-04-11,0.516573766728252,7361104,84269640
A5,2011-04-18,0.456802394030177,11326135,63724479
A5,2011-04-25,0.573961905959589,9055962,120110948
A5,2011-05-02,0.609320238539703,6084448,68441374
A5,2011-05-09,0.520350995705903,7051430,62442797
A5,2011-05-16,0.545849175258743,8504997,66824248
A5,2011-05-23,0.506724519397858,11240505,71465308
A5,2011-05-30,0.48798259066146,9158544,120329317
A5,2011-06-06,0.468538316547876,3354456,69315921
A5,2011-06-13,0.488337741896281,2604897,68932450
A5,2011-06-20,0.452234860917138,2578139,62430614
A5,2011-06-27,0.555264321410369,6008902,80975433
A5,2011-07-04,0.560035925519861,32468,47557194
A5,2011-07-11,0.520050758014851,730128,61576416
A5,2011-07-18,0.60166984294551,4369787,59515277
A5,2011-07-25,0.582208667205414,4302197,47142876
A5,2011-08-01,0.44033042352736,4053241,56120679
A5,2011-08-08,0.54171286111159,441008,47696058
A5,2011-08-15,0.598950776892741,477999,46311856
A5,2011-08-22,0.489365864714717,3819958,48829959
A5,2011-08-29,0.510522736120297,6488273,99322590
A5,2011-09-05,0.518661628507459,555341,87158734
A5,2011-09-12,0.514138374147793,1086260,88801466
A5,2011-09-19,0.413228119035909,5747404,114753008
A5,2011-09-26,0.552529116698615,7791363,159243198
A5,2011-10-03,0.529788226227865,9019502,107228040
A5,2011-10-10,0.428979815945574,9922193,99439559
A5,2011-10-17,0.474942626689717,7056227,129754992
A5,2011-10-24,0.487936286150296,5426321,113725968
A5,2011-10-31,0.662729164593626,6276713,160800071
A5,2011-11-07,0.464709850020948,3070627,110155256
A5,2011-11-14,0.516416332128315,4557365,109157649
A5,2011-11-21,0.493897119817483,11707995,115349535
A5,2011-11-28,0.535281533853942,8434794,127597449
A5,2011-12-05,0.507600720920189,4597113,60047247
A5,2011-12-12,0.550443042119194,3544390,77481719
A5,2011-12-19,0.504243444250369,5031923,81190230
A5,2011-12-26,0.514398001390527,13302552,97999331
A5,2012-01-02,0.460465626811081,4614694,90416503
A5,2012-01-09,0.530355945150672,9052734,119889995
A5,2012-01-16,0.491010846501552,6478579,106044205
A5,2012-01-23,0.516604464193579,3699376,44723109
A5,2012-01-30,0.424211309019193,13022756,131704943
A5,2012-02-06,0.519481356971839,4683723,52682464
A5,2012-02-13,0.518562360356869,6593246,73033701
A5,2012-02-20,0.470199508521651,5241363,66950637
A5,2012-02-27,0.512882924592671,6936629,108361634
A5,2012-03-05,0.494706734272928,897990,64034192
A5,2012-03-12,0.501498695233192,6978894,139052346
A5,2012-03-19,0.531021464676513,11259075,115910244
A5,2012-03-26,0.526259843118249,16008290,108821481
A5,2012-04-02,0.530059361668463,4839668,82811377
A5,2012-04-09,0.456410251522995,12004540,74400055
A5,2012-04-16,0.54243110239496,13753292,79072019
A5,2012-04-23,0.504627453367763,18494034,73112370
A5,2012-04-30,0.539021188312762,15662444,97559802
A5,2012-05-07,0.480121767560108,10113799,63731778
A5,2012-05-14,0.452353892583397,9028699,77629339
A5,2012-05-21,0.470381082684174,12784862,90122750
A5,2012-05-28,0.531910463829645,12836937,98403360
A5,2012-06-04,0.467007381912133,3859536,65167209
A5,2012-06-11,0.424421008841261,4299296,68307147
A5,2012-06-18,0.533250256004593,2606861,75498738
A5,2012-06-25,0.541388821685109,5690275,107435511
A5,2012-07-02,0.608966896023244,573227,56139561
A5,2012-07-09,0.560903957348614,548278,69196915
A5,2012-07-16,0.510111825908441,7012704,52490573
A5,2012-07-23,0.453698628802219,5673221,77040314
A5,2012-07-30,0.550951742358773,6727842,132564278
A5,2012-08-06,0.537812449604008,2281323,104434401
A5,2012-08-13,0.486881525681201,5022368,44633453
A5,2012-08-20,0.64076593070238,6519581,53637290
A5,2012-08-27,0.548837111723692,9832197,99027769
A5,2012-09-03,0.443577744910846,1943815,96025283
A5,2012-09-10,0.501920290692872,8874252,101811721
A5,2012-09-17,0.52129277073748,8270424,93948718
A5,2012-09-24,0.448419185997672,13586742,106095960
A5,2012-10-01,0.485277355873113,13076326,139676637
A5,2012-10-08,0.521438736273701,10250337,99119510
A5,2012-10-15,0.502637838154606,12499606,109931493
A5,2012-10-22,0.549549135927678,11190140,110926727
A5,2012-10-29,0.545040811999466,19701656,142728912
A6,2007-11-05,0.434750128035711,903308,88495142
A6,2007-11-12,0.411304470364973,1392244,80191990
A6,2007-11-19,0.363061018823144,937424,94691024
A6,2007-11-26,0.434829269306629,1708740,185410947
A6,2007-12-03,0.436796085740378,40805,58562759
A6,2007-12-10,0.495442715263116,34665,56914031
A6,2007-12-17,0.422491375918296,74337,58951427
A6,2007-12-24,0.441568754166911,46505,77621991
A6,2007-12-31,0.451514615132398,114148,168278549
A6,2008-01-07,0.494752175139863,173353,80127986
A6,2008-01-14,0.394344025825178,796911,69801392
A6,2008-01-21,0.507381047218955,651541,39480394
A6,2008-01-28,0.47072420599282,223317,122852635
A6,2008-02-04,0.472162863036276,703530,63636348
A6,2008-02-11,0.437955579751953,813015,68755683
A6,2008-02-18,0.496276516722942,853514,55818437
A6,2008-02-25,0.459939711327717,369731,121145325
A6,2008-03-03,0.466149885267776,681475,50543423
A6,2008-03-10,0.532204374965695,809879,51113388
A6,2008-03-17,0.438203603684597,1082157,69991319
A6,2008-03-24,0.517708308718801,1045788,68980606
A6,2008-03-31,0.567968947059653,854199,108798212
A6,2008-04-07,0.452075979906822,1379117,85758929
A6,2008-04-14,0.44343756239875,998447,70449903
A6,2008-04-21,0.422189589417046,1140123,66386510
A6,2008-04-28,0.412870808843793,647994,118905363
A6,2008-05-05,0.542254557789576,1058472,69146913
A6,2008-05-12,0.438756527838367,815450,76578823
A6,2008-05-19,0.482791272900489,712103,85889122
A6,2008-05-26,0.453337425086641,213633,121974976
A6,2008-06-02,0.502075448520107,1060848,46454568
A6,2008-06-09,0.499241641474348,684299,56998754
A6,2008-06-16,0.467923119737189,844066,54988618
A6,2008-06-23,0.489104657014773,153193,44972160
A6,2008-06-30,0.39413825863228,146616,71884126
A6,2008-07-07,0.475378694685487,989452,34901607
A6,2008-07-14,0.448422333745497,603799,58046371
A6,2008-07-21,0.463273191522769,614474,45169883
A6,2008-07-28,0.430831007046908,935713,74378851
A6,2008-08-04,0.505231558701183,91415,44520918
A6,2008-08-11,0.464749747331018,868407,70331759
A6,2008-08-18,0.484975388324208,807785,65240090
A6,2008-08-25,0.446099629808792,85443,32101759
A6,2008-09-01,0.442106015772685,197494,133385493
A6,2008-09-08,0.442430814140732,39113,74022073
A6,2008-09-15,0.421823291877459,907635,85463058
A6,2008-09-22,0.365192754312758,1066281,75735526
A6,2008-09-29,0.365396341916133,386325,129406341
A6,2008-10-06,0.420734646137428,694034,75627245
A6,2008-10-13,0.477801690744791,747877,84076197
A6,2008-10-20,0.443119055383946,0,96008666
A6,2008-10-27,0.470340710995433,191904,148261302
A6,2008-11-03,0.387512279151497,92467,74825678
A6,2008-11-10,0.524547857994466,821774,67695800
A6,2008-11-17,0.440081356150947,534305,65955520
A6,2008-11-24,0.408356061490791,103168,98452367
A6,2008-12-01,0.442840746601189,101154,126261016
A6,2008-12-08,0.477805489633126,672527,43338878
A6,2008-12-15,0.420747447971448,728273,47721082
A6,2008-12-22,0.442555497026043,21988,66356587
A6,2008-12-29,0.443430173614901,154572,122161133
A6,2009-01-05,0.459639147402407,0,97026512
A6,2009-01-12,0.419880368047333,54533,63301314
A6,2009-01-19,0.398339173088199,69134,44742998
A6,2009-01-26,0.432837356288858,157483,83141228
A6,2009-02-02,0.432305332512219,581,40676982
A6,2009-02-09,0.366183383038509,65661,48121173
A6,2009-02-16,0.399974675218363,349106,55466314
A6,2009-02-23,0.369277740146595,436029,97620664
A6,2009-03-02,0.390969396501552,103522,49760477
A6,2009-03-09,0.467979900382756,1293834,59360262
A6,2009-03-16,0.441154165812292,1199057,83030418
A6,2009-03-23,0.407161834994618,1285194,75292323
A6,2009-03-30,0.42260549183682,306108,81518828
A6,2009-04-06,0.416627110986845,1355860,65773441
A6,2009-04-13,0.441452059542779,1648799,68896591
A6,2009-04-20,0.426934170127865,1555350,70846603
A6,2009-04-27,0.463121351293984,1105955,91415947
A6,2009-05-04,0.469504012613662,52232,51685403
A6,2009-05-11,0.384628431774223,332712,69288573
A6,2009-05-18,0.416628734961757,62705,69925788
A6,2009-05-25,0.496943210750079,51043,55962962
A6,2009-06-01,0.439475065954935,1103788,70287745
A6,2009-06-08,0.413685579797191,84445,40894632
A6,2009-06-15,0.522212032739894,100499,50821583
A6,2009-06-22,0.422320856594902,122328,41188497
A6,2009-06-29,0.430558491111455,2773337,59590065
A6,2009-07-06,0.395244672142282,848819,32051521
A6,2009-07-13,0.398295876903022,903209,44272881
A6,2009-07-20,0.377358787291968,29884,45660158
A6,2009-07-27,0.430513006101111,193262,80743927
A6,2009-08-03,0.43122003384866,43079,36632717
A6,2009-08-10,0.414994400651005,76428,39492500
A6,2009-08-17,0.443241791941262,51516,40329869
A6,2009-08-24,0.365582418061958,41740,48636724
A6,2009-08-31,0.395406904891054,329214,79363668
A6,2009-09-07,0.408393562393617,77401,55771679
A6,2009-09-14,0.402900111302573,80701,60232356
A6,2009-09-21,0.43269587641577,93816,69587911
A6,2009-09-28,0.47531187497795,344707,114001533
A6,2009-10-05,0.429864858995766,136544,63203514
A6,2009-10-12,0.440435049041996,132145,72949846
A6,2009-10-19,0.415784084225119,282927,87266123
A6,2009-10-26,0.40271239630544,231624,148205182
A6,2009-11-02,0.460710284224787,1114509,81601558
A6,2009-11-09,0.511177655497508,1043028,80244907
A6,2009-11-16,0.475836797974026,134248,83142225
A6,2009-11-23,0.389797673215626,138602,100682175
A6,2009-11-30,0.401455982635148,265247,160461144
A6,2009-12-07,0.345236773482548,125032,65641154
A6,2009-12-14,0.4050310376977,111130,74151014
A6,2009-12-21,0.343045762128297,109939,77635653
A6,2009-12-28,0.383005900018163,274879,153898163
A6,2010-01-04,0.432380424192095,67844,66627215
A6,2010-01-11,0.355525614212315,56392,67074905
A6,2010-01-18,0.36117745938553,134559,58421397
A6,2010-01-25,0.449928465567478,117790,42748993
A6,2010-02-01,0.375352841603174,272396,85025766
A6,2010-02-08,0.396220535933996,88347,87278820
A6,2010-02-15,0.440983980113559,111167,99341333
A6,2010-02-22,0.346805760253909,86139,99488563
A6,2010-03-01,0.420363505495286,352568,98408986
A6,2010-03-08,0.397414024042257,105027,46192491
A6,2010-03-15,0.345445343627008,105653,86448734
A6,2010-03-22,0.42973750699364,178390,78483160
A6,2010-03-29,0.334897704386404,752791,89375612
A6,2010-04-05,0.358421562912794,29805,85583053
A6,2010-04-12,0.38119386422281,29840,75674605
A6,2010-04-19,0.414640358821315,268095,85598722
A6,2010-04-26,0.429751739913217,676777,133681184
A6,2010-05-03,0.466276150761357,88296,68979901
A6,2010-05-10,0.414190882002668,103412,75882005
A6,2010-05-17,0.389903181266382,94424,70859416
A6,2010-05-24,0.427398854117261,90581,68323897
A6,2010-05-31,0.345743053359725,380020,102732666
A6,2010-06-07,0.375180548693843,157434,61825768
A6,2010-06-14,0.399044302519253,161437,72768959
A6,2010-06-21,0.300904323802291,1103188,66383357
A6,2010-06-28,0.504336261414507,1294602,113854974
A6,2010-07-05,0.428157394861946,90662,68553280
A6,2010-07-12,0.36651083121608,97126,69504336
A6,2010-07-19,0.382370221099472,97537,59490524
A6,2010-07-26,0.431839311180273,350441,105878533
A6,2010-08-02,0.364760403972203,146839,50256493
A6,2010-08-09,0.395608531986291,141971,52709056
A6,2010-08-16,0.415883815690095,160422,57020386
A6,2010-08-23,0.413531588513322,158464,53380166
A6,2010-08-30,0.401688511915765,843253,119046652
A6,2010-09-06,0.272391472659789,80895,87641811
A6,2010-09-13,0.348310206925167,878221,67838088
A6,2010-09-20,0.38553232067719,1056057,89949649
A6,2010-09-27,0.417572552891868,1801136,152113852
A6,2010-10-04,0.400442822773354,768049,93480299
A6,2010-10-11,0.379931501099357,133728,104388682
A6,2010-10-18,0.403267209916348,306529,97488499
A6,2010-10-25,0.394563834343837,85534,116399191
A6,2010-11-01,0.399608472507702,874519,160380785
A6,2010-11-08,0.36164475126519,1302184,109396369
A6,2010-11-15,0.439673928999289,526598,92922699
A6,2010-11-22,0.391964144012663,920839,110558229
A6,2010-11-29,0.396666820994064,696371,144497794
A6,2010-12-06,0.357099687265119,1087589,67214392
A6,2010-12-13,0.425180674937527,367070,69188780
A6,2010-12-20,0.388902036362284,194807,80669116
A6,2010-12-27,0.385390042266901,347061,163520323
A6,2011-01-03,0.468460004391155,54921,87452108
A6,2011-01-10,0.346356182499665,265187,113086481
A6,2011-01-17,0.397740207795103,54735,88884484
A6,2011-01-24,0.481855444621453,3037608,48000636
A6,2011-01-31,0.427251735537038,1831987,171039916
A6,2011-02-07,0.329581682192371,947387,70694040
A6,2011-02-14,0.384706013967895,1131592,96923503
A6,2011-02-21,0.444737070742304,142344,77047700
A6,2011-02-28,0.453950400374127,3125327,130502520
A6,2011-03-07,0.397350902280623,195594,76264540
A6,2011-03-14,0.403703803508336,1693833,135015780
A6,2011-03-21,0.460387403846527,463972,113234103
A6,2011-03-28,0.446188700644731,805096,131005997
A6,2011-04-04,0.469816587852827,1668322,94261567
A6,2011-04-11,0.389948356710542,1454309,86040756
A6,2011-04-18,0.41283159820192,29930,76029216
A6,2011-04-25,0.393932873144022,1858911,126270510
A6,2011-05-02,0.456793371250207,17600,76157304
A6,2011-05-09,0.381477857558174,858688,71482531
A6,2011-05-16,0.450487223517395,23318,81020028
A6,2011-05-23,0.40094347731172,1009518,77876594
A6,2011-05-30,0.381806952626709,219742,125091406
A6,2011-06-06,0.399699121361437,1122309,72565552
A6,2011-06-13,0.36804419243992,131130,70010019
A6,2011-06-20,0.359076750347784,1523831,63556077
A6,2011-06-27,0.333830565384711,182832,87256719
A6,2011-07-04,0.442845449107835,980371,49477836
A6,2011-07-11,0.438475971080303,98955,65374221
A6,2011-07-18,0.424355263912075,976602,60644461
A6,2011-07-25,0.397696069917747,790981,52661670
A6,2011-08-01,0.330944953553525,123661,60991604
A6,2011-08-08,0.413266644582497,31810,51038894
A6,2011-08-15,0.354577190729605,219493,46948920
A6,2011-08-22,0.384559297827301,17339,50288631
A6,2011-08-29,0.42622329393207,99923,109245298
A6,2011-09-05,0.395841614669947,1308103,88774512
A6,2011-09-12,0.424623314634737,2134405,94391331
A6,2011-09-19,0.440461550733686,3351100,113063437
A6,2011-09-26,0.361096181666315,1156335,165945784
A6,2011-10-03,0.402366669980011,1651083,113739672
A6,2011-10-10,0.335225146159794,1987339,107043772
A6,2011-10-17,0.38773067940814,35538,137512677
A6,2011-10-24,0.42464056222603,1009751,113057791
A6,2011-10-31,0.446666329209516,1133752,159430508
A6,2011-11-07,0.33796516232264,1280639,102889925
A6,2011-11-14,0.404276477263565,277327,111852028
A6,2011-11-21,0.420777690795233,55121,125703963
A6,2011-11-28,0.367017675630228,752156,142863736
A6,2011-12-05,0.400378422536972,1923180,62372934
A6,2011-12-12,0.386839677978055,409880,80869654
A6,2011-12-19,0.34716356350643,368432,81253113
A6,2011-12-26,0.407183082474465,379482,102857206
A6,2012-01-02,0.45929106131306,29802,93402522
A6,2012-01-09,0.421990545577676,13537,129601543
A6,2012-01-16,0.441166378906712,14126,109502690
A6,2012-01-23,0.370211990224509,1392629,46757617
A6,2012-01-30,0.341019458489753,1865074,145222118
A6,2012-02-06,0.355112093520818,1384576,57222815
A6,2012-02-13,0.397979366288163,433779,74277789
A6,2012-02-20,0.401312196257575,1425414,69667892
A6,2012-02-27,0.404576133144736,2248274,107826712
A6,2012-03-05,0.361259410422198,49864,61957512
A6,2012-03-12,0.305347711295068,1400352,147878407
A6,2012-03-19,0.356993993850634,446642,120309100
A6,2012-03-26,0.331639111943507,1251992,125332166
A6,2012-04-02,0.364329697477549,44488,84835486
A6,2012-04-09,0.439959800521935,930591,84792225
A6,2012-04-16,0.388786014373713,23116,91607951
A6,2012-04-23,0.360840524335022,1512586,92563686
A6,2012-04-30,0.383232999706847,457999,111368471
A6,2012-05-07,0.350780817945183,2697809,70676823
A6,2012-05-14,0.352577061382214,1615974,86031326
A6,2012-05-21,0.375777148863064,2159751,97761103
A6,2012-05-28,0.401098353221178,321347,113761860
A6,2012-06-04,0.387754844085635,1149663,64868740
A6,2012-06-11,0.325000108560229,906682,76200438
A6,2012-06-18,0.35641980983869,899614,70920363
A6,2012-06-25,0.436276559773704,223649,108489329
A6,2012-07-02,0.276645542109564,853775,55766589
A6,2012-07-09,0.373811699940117,1032964,66535779
A6,2012-07-16,0.39216246174884,133031,63910497
A6,2012-07-23,0.420695651903558,98807,83240186
A6,2012-07-30,0.406523679492824,204393,135261384
A6,2012-08-06,0.397443588310864,1302957,105716047
A6,2012-08-13,0.34221467771423,1324942,47540197
A6,2012-08-20,0.44792409277295,81700,61873530
A6,2012-08-27,0.42638832484959,130172,107728603
A6,2012-09-03,0.41241447474352,239646,102650437
A6,2012-09-10,0.3768792615542,1644410,111975802
A6,2012-09-17,0.347615406004285,1205965,106800237
A6,2012-09-24,0.405731726633675,67162,116838880
A6,2012-10-01,0.386393277309338,379444,154982953
A6,2012-10-08,0.379604491171157,2255940,113317441
A6,2012-10-15,0.366966407864047,2923798,121733979
A6,2012-10-22,0.393898862289602,0,128415473
A6,2012-10-29,0.447078479862326,150915,163945845
B1,2007-11-05,0.348348968460541,777381,21058695
B1,2007-11-12,0.281369360697166,424750,23032524
B1,2007-11-19,0.272479734300974,818831,24102880
B1,2007-11-26,0.341930091765018,1397773,81085553
B1,2007-12-03,0.354743962803233,245868,22551363
B1,2007-12-10,0.346159483095033,246999,26971484
B1,2007-12-17,0.321194340708296,608845,20810788
B1,2007-12-24,0.319569153288478,981718,16667293
B1,2007-12-31,0.278491468723469,654071,32667068
B1,2008-01-07,0.311182256312342,32042,9449275
B1,2008-01-14,0.381716627370098,235150,12861124
B1,2008-01-21,0.314349449870441,49650,9193232
B1,2008-01-28,0.342849795130043,662865,22920437
B1,2008-02-04,0.372752648533922,73393,6306562
B1,2008-02-11,0.3729450834772,438101,4293039
B1,2008-02-18,0.338401251802874,87271,3311981
B1,2008-02-25,0.326277302645721,1233287,15830245
B1,2008-03-03,0.3069987755032,167873,4624759
B1,2008-03-10,0.307175059813414,120832,5248250
B1,2008-03-17,0.309529713636846,135387,4511736
B1,2008-03-24,0.38184377785527,769874,3592695
B1,2008-03-31,0.36725433418066,1613558,13003625
B1,2008-04-07,0.33777503505022,422702,6144646
B1,2008-04-14,0.278431104757146,600002,7029548
B1,2008-04-21,0.270277466867054,1077076,9860035
B1,2008-04-28,0.296271686260493,1168734,19839916
B1,2008-05-05,0.321812827015826,394021,9472173
B1,2008-05-12,0.306772725581673,457656,6747221
B1,2008-05-19,0.367428344911079,1043137,7517976
B1,2008-05-26,0.330203892227256,1051770,16025038
B1,2008-06-02,0.32004080841926,107680,6888714
B1,2008-06-09,0.302689191885334,107241,7020527
B1,2008-06-16,0.330739709584348,168360,7534408
B1,2008-06-23,0.323385648841271,67468,7855292
B1,2008-06-30,0.287749911492893,379578,15711994
B1,2008-07-07,0.33252071112952,89074,6281027
B1,2008-07-14,0.331621949742986,132123,6073800
B1,2008-07-21,0.328803775355438,50715,4234974
B1,2008-07-28,0.310660518714683,447916,18432167
B1,2008-08-04,0.361055112296453,73569,11337055
B1,2008-08-11,0.335093490356547,55972,10985807
B1,2008-08-18,0.302789669736903,36206,10795634
B1,2008-08-25,0.336708601862567,78198,8528327
B1,2008-09-01,0.361991741119743,378980,29552711
B1,2008-09-08,0.286798190453398,219790,9178015
B1,2008-09-15,0.312518709433872,83389,8478082
B1,2008-09-22,0.308899605628438,109409,5942353
B1,2008-09-29,0.292693836774511,1140037,30025617
B1,2008-10-06,0.30107284023417,125859,7437894
B1,2008-10-13,0.31105095052313,241977,10251980
B1,2008-10-20,0.264955349174476,169509,12750788
B1,2008-10-27,0.308591898244881,739630,37334558
B1,2008-11-03,0.327496373234159,341070,9977034
B1,2008-11-10,0.349615513611114,177509,13891150
B1,2008-11-17,0.306734733539615,141003,11401496
B1,2008-11-24,0.333381305681682,208688,18572616
B1,2008-12-01,0.337151830067571,500435,47423701
B1,2008-12-08,0.389696804197431,135091,15815207
B1,2008-12-15,0.354066528410698,43334,16904569
B1,2008-12-22,0.316001172675467,66708,10674299
B1,2008-12-29,0.325269521995963,385452,24668970
B1,2009-01-05,0.301974814616634,1606,4143410
B1,2009-01-12,0.305074625234055,34579,3416033
B1,2009-01-19,0.301803494055745,34586,2273675
B1,2009-01-26,0.292850007009378,443531,10500496
B1,2009-02-02,0.277495600983157,11496,1813519
B1,2009-02-09,0.259965812716411,58680,1652133
B1,2009-02-16,0.275973071365463,29488,1921993
B1,2009-02-23,0.267691940082856,417235,8115398
B1,2009-03-02,0.246913717838165,26574,3446950
