store,date_of_week,sales,price
STORE3,2012-08-25,1827,2.4110747663551404
STORE3,2012-09-01,1949,2.3727669902912623
STORE3,2012-09-08,2021,2.3521064814814814
STORE3,2012-09-15,1815,2.389313725490196
STORE3,2012-09-22,1489,2.400808823529412
STORE3,2012-09-29,1514,2.3855208333333335
STORE3,2012-10-06,1542,2.3841504854368933
STORE3,2012-10-13,1574,2.351039603960396
STORE3,2012-10-20,1346,2.359607843137255
STORE3,2012-10-27,1433,2.412794117647059
STORE3,2012-11-03,1395,2.4057107843137255
STORE3,2012-11-10,1424,2.4020343137254905
STORE3,2012-11-17,2015,2.3376
STORE3,2012-11-24,3639,2.399236111111111
STORE3,2012-12-01,1244,2.4251063829787234
STORE3,2012-12-08,1593,2.464019607843137
STORE3,2012-12-15,1283,2.417675
STORE3,2012-12-22,1820,2.4040625
STORE3,2012-12-29,2496,2.4521323529411765
STORE4,2012-01-07,1932,2.7793838028169016
STORE4,2012-01-14,2038,2.8319642857142857
STORE4,2012-01-21,1858,2.85222027972028
STORE4,2012-01-28,2291,2.7751785714285715
STORE4,2012-02-04,2877,2.753083333333333
STORE4,2012-02-11,2006,2.7983333333333333
STORE4,2012-02-18,1937,2.802315436241611
STORE4,2012-02-25,1926,2.862748226950355
STORE4,2012-03-03,1847,2.8939007092198583
STORE4,2012-03-10,2277,2.853595890410959
STORE4,2012-03-17,2388,2.8238833333333333
STORE4,2012-03-24,2182,2.803228476821192
STORE4,2012-03-31,2121,2.820658783783784
STORE4,2012-04-07,2872,2.783689655172414
STORE4,2012-04-14,1955,2.807928082191781
STORE4,2012-04-21,2592,2.776164383561644
STORE4,2012-04-28,2518,2.762065972222222
STORE4,2012-05-05,2300,2.7252659574468083
STORE4,2012-05-12,2451,2.7678620689655173
STORE4,2012-05-19,2874,2.7820230263157897
STORE4,2012-05-26,3609,2.7931493506493505
STORE4,2012-06-02,3052,2.805625
STORE4,2012-06-09,2759,2.777400662251656
STORE4,2012-06-16,3240,2.7664900662251655
STORE4,2012-06-23,3330,2.692794117647059
STORE4,2012-06-30,3654,2.6940666666666666
STORE4,2012-07-07,4149,2.7658666666666667
STORE4,2012-07-14,2782,2.7494155844155843
STORE4,2012-07-21,2830,2.7671634615384617
STORE4,2012-07-28,2841,2.804951612903226
STORE4,2012-08-04,3213,2.802922077922078
STORE4,2012-08-11,2621,2.8338449367088607
STORE4,2012-08-18,2791,2.759410828025478
STORE4,2012-08-25,3249,2.752078125
STORE4,2012-09-01,3562,2.73828025477707
STORE4,2012-09-08,2805,2.719451612903226
STORE4,2012-09-15,2543,2.7478164556962024
STORE4,2012-09-22,2841,2.7492592592592593
STORE4,2012-09-29,2570,2.80953125
STORE4,2012-10-06,2349,2.849192546583851
STORE4,2012-10-13,2384,2.804264705882353
STORE4,2012-10-20,2743,2.7856089743589743
STORE4,2012-10-27,2470,2.773917197452229
STORE4,2012-11-03,2228,2.7705063291139242
STORE4,2012-11-10,2459,2.825170807453416
STORE4,2012-11-17,3014,2.802848101265823
STORE4,2012-11-24,3513,2.7778527607361965
STORE4,2012-12-01,2084,2.7929968944099377
STORE4,2012-12-08,2570,2.784171974522293
STORE4,2012-12-15,2872,2.8237730061349695
STORE4,2012-12-22,3673,2.824922360248447
STORE4,2012-12-29,2741,2.81702743902439
STORE5,2012-01-07,1272,2.2296603260869565
STORE5,2012-01-14,1259,2.2449324324324325
STORE5,2012-01-21,1301,2.217553191489362
STORE5,2012-01-28,1277,2.255989304812834
STORE5,2012-02-04,1555,2.2558668341708543
STORE5,2012-02-11,1574,2.1950897435897434
STORE5,2012-02-18,1388,2.22020202020202
STORE5,2012-02-25,1359,2.235989583333333
STORE5,2012-03-03,1352,2.260040106951872
STORE5,2012-03-10,1446,2.240099502487562
STORE5,2012-03-17,1644,2.213544776119403
STORE5,2012-03-24,1599,2.2391321243523317
STORE5,2012-03-31,1465,2.2011742424242424
STORE5,2012-04-07,1741,2.230098039215686
STORE5,2012-04-14,1448,2.243881909547739
STORE5,2012-04-21,1568,2.22625
STORE5,2012-04-28,1460,2.217603626943005
STORE5,2012-05-05,1734,2.2097564102564102
STORE5,2012-05-12,1683,2.1736642156862747
STORE5,2012-05-19,1616,2.2289875
STORE5,2012-05-26,2182,2.2077219626168225
STORE5,2012-06-02,2158,2.1369668246445497
STORE5,2012-06-09,1813,2.158867924528302
STORE5,2012-06-16,2086,2.1833720930232556
STORE5,2012-06-23,1844,2.2051201923076924
STORE5,2012-06-30,1993,2.116216517857143
STORE5,2012-07-07,2655,2.1840568181818183
STORE5,2012-07-14,1641,2.176533816425121
STORE5,2012-07-21,1634,2.1990845070422536
STORE5,2012-07-28,1668,2.0636704545454547
STORE5,2012-08-04,1736,2.1402699530516434
STORE5,2012-08-11,1799,2.177887323943662
STORE5,2012-08-18,1764,2.160142857142857
STORE5,2012-08-25,1812,2.1649646226415094
STORE5,2012-09-01,1932,2.17875
STORE5,2012-09-08,2012,2.1467105263157893
STORE5,2012-09-15,1907,2.146727467811159
STORE5,2012-09-22,2001,2.0955978260869563
STORE5,2012-09-29,1862,2.069159388646288
STORE5,2012-10-06,1867,2.1126965065502183
STORE5,2012-10-13,1618,2.144524336283186
STORE5,2012-10-20,1698,2.1085560344827585
STORE5,2012-10-27,1806,2.1535067873303166
STORE5,2012-11-03,1583,2.241763392857143
STORE5,2012-11-10,1561,2.1908823529411765
STORE5,2012-11-17,1510,2.200488372093023
STORE5,2012-11-24,2198,2.25517316017316
STORE5,2012-12-01,1318,2.2220443925233644
STORE5,2012-12-08,1443,2.214398148148148
STORE5,2012-12-15,1570,2.2104186046511627
STORE5,2012-12-22,2077,2.232269736842105
STORE5,2012-12-29,2164,2.2419555555555557
STORE6,2012-01-07,1179,2.779358407079646
STORE6,2012-01-14,1415,3.112356557377049
STORE6,2012-01-21,1359,3.109583333333333
STORE6,2012-01-28,1353,2.900189075630252
STORE6,2012-02-04,1407,2.90030737704918
STORE6,2012-02-11,1637,3.23588
STORE6,2012-02-18,1306,3.053050847457627
STORE6,2012-02-25,1473,2.801837121212121
STORE6,2012-03-03,1403,2.7550757575757574
STORE6,2012-03-10,1370,2.931268382352941
STORE6,2012-03-17,1300,2.7207307692307694
STORE6,2012-03-24,1434,2.6656751824817517
STORE6,2012-03-31,1437,2.8740217391304346
STORE6,2012-04-07,1672,2.788419117647059
STORE6,2012-04-14,1761,2.7065530303030303
STORE6,2012-04-21,1793,2.651058394160584
STORE6,2012-04-28,1488,2.665797101449275
STORE6,2012-05-05,2760,2.656105072463768
STORE6,2012-05-12,2234,2.724963503649635
STORE6,2012-05-19,1451,2.933074074074074
STORE6,2012-05-26,1438,2.6361194029850745
STORE6,2012-06-02,1597,2.6944525547445255
STORE6,2012-06-09,1480,2.7236567164179104
STORE6,2012-06-16,1405,2.923925925925926
STORE6,2012-06-23,1533,2.6677115384615386
STORE6,2012-06-30,1535,2.9494384057971015
STORE6,2012-07-07,1882,2.712589928057554
STORE6,2012-07-14,1409,2.7489179104477612
STORE6,2012-07-21,1538,2.7186567164179105
STORE6,2012-07-28,1459,2.7080072463768117
STORE6,2012-08-04,1485,2.7110984848484847
STORE6,2012-08-11,1657,2.706828358208955
STORE6,2012-08-18,1709,2.760108695652174
STORE6,2012-08-25,1788,2.721613475177305
STORE6,2012-09-01,2108,2.9698639455782314
STORE6,2012-09-08,2035,2.6806964285714288
STORE6,2012-09-15,1998,2.7200513698630138
STORE6,2012-09-22,1891,3.0104195804195806
STORE6,2012-09-29,1839,2.689470802919708
STORE6,2012-10-06,1771,2.8864716312056737
STORE6,2012-10-13,1624,2.914894366197183
STORE6,2012-10-20,1843,2.892463768115942
STORE6,2012-10-27,1804,2.8170503597122303
STORE6,2012-11-03,1890,2.8881866197183097
STORE6,2012-11-10,1679,2.85675
STORE6,2012-11-17,1846,2.625808270676692
STORE6,2012-11-24,2381,2.6727482269503544
STORE6,2012-12-01,1384,2.6500925925925927
STORE6,2012-12-08,1567,2.7501063829787236
STORE6,2012-12-15,1421,2.8698540145985403
STORE6,2012-12-22,1501,2.721277777777778
STORE6,2012-12-29,1490,2.8425
STORE7,2012-01-07,1172,2.4548357664233578
STORE7,2012-01-14,1416,2.373732876712329
STORE7,2012-01-21,1362,2.406402027027027
STORE7,2012-01-28,1415,2.3766725352112674
STORE7,2012-02-04,1577,2.393784722222222
STORE7,2012-02-11,1636,2.411440972222222
STORE7,2012-02-18,1437,2.414308510638298
STORE7,2012-02-25,1355,2.423767857142857
STORE7,2012-03-03,1440,2.3904710144927535
STORE7,2012-03-10,1427,2.3889788732394366
STORE7,2012-03-17,1753,2.4122887323943663
STORE7,2012-03-24,1542,2.4112412587412586
STORE7,2012-03-31,1591,2.421013986013986
STORE7,2012-04-07,1658,2.391206293706294
STORE7,2012-04-14,1691,2.4142979452054796
STORE7,2012-04-21,1687,2.3969791666666667
STORE7,2012-04-28,1668,2.414207746478873
STORE7,2012-05-05,1894,2.3900886524822695
STORE7,2012-05-12,1797,2.3664963503649634
STORE7,2012-05-19,1689,2.386063829787234
STORE7,2012-05-26,1798,2.3749087591240876
STORE7,2012-06-02,2150,2.40455035971223
STORE7,2012-06-09,1709,2.400857142857143
STORE7,2012-06-16,1840,2.4039388489208635
STORE7,2012-06-23,1839,2.253556338028169
STORE7,2012-06-30,1863,2.2575
STORE7,2012-07-07,2566,2.298984375
STORE7,2012-07-14,1675,2.333937007874016
STORE7,2012-07-21,1760,2.325
STORE7,2012-07-28,1796,2.352093023255814
STORE7,2012-08-04,1791,2.3345703125
STORE7,2012-08-11,1730,2.313003875968992
STORE7,2012-08-18,1812,2.298703007518797
STORE7,2012-08-25,1838,2.311865671641791
STORE7,2012-09-01,2043,2.2570185185185183
STORE7,2012-09-08,2231,2.271690647482014
STORE7,2012-09-15,1923,2.2908687943262414
STORE7,2012-09-22,1798,2.2553214285714285
STORE7,2012-09-29,1914,2.292145390070922
STORE7,2012-10-06,1793,2.293405797101449
STORE7,2012-10-13,1755,2.3220555555555555
STORE7,2012-10-20,1781,2.340018656716418
STORE7,2012-10-27,1988,2.2908333333333335
STORE7,2012-11-03,1918,2.3493392857142856
STORE7,2012-11-10,1703,2.335341726618705
STORE7,2012-11-17,1728,2.3182664233576644
STORE7,2012-11-24,1918,2.376043165467626
STORE7,2012-12-01,1517,2.3532116788321167
STORE7,2012-12-08,1605,2.333917910447761
STORE7,2012-12-15,1648,2.3993382352941177
STORE7,2012-12-22,1765,2.4070955882352942
STORE7,2012-12-29,1642,2.386231343283582
STORE8,2012-01-07,1450,2.3906953642384106
STORE8,2012-01-14,1546,2.3960967741935484
STORE8,2012-01-21,1545,2.3637579617834397
STORE8,2012-01-28,1542,2.38159375
STORE8,2012-02-04,1686,2.3434713375796177
STORE8,2012-02-11,1645,2.3485601265822784
STORE8,2012-02-18,1478,2.4145559210526315
STORE8,2012-02-25,1456,2.39001582278481
STORE8,2012-03-03,1536,2.3953184713375797
STORE8,2012-03-10,1528,2.362548076923077
STORE8,2012-03-17,1654,2.3706446540880504
STORE8,2012-03-24,1568,2.3583548387096775
STORE8,2012-03-31,1686,2.394483870967742
STORE8,2012-04-07,1729,2.374328125
STORE8,2012-04-14,1753,2.3519108280254777
STORE8,2012-04-21,1705,2.384874213836478
STORE8,2012-04-28,1782,2.361740506329114
STORE8,2012-05-05,2055,2.363264331210191
STORE8,2012-05-12,1765,2.3388141025641027
STORE8,2012-05-19,1752,2.36161858974359
STORE8,2012-05-26,1844,2.3830434782608694
STORE8,2012-06-02,1927,2.3621779141104295
STORE8,2012-06-09,1837,2.3445063694267514
STORE8,2012-06-16,1765,2.433699324324324
STORE8,2012-06-23,1715,2.4105194805194805
STORE8,2012-06-30,1725,2.3705833333333333
STORE8,2012-07-07,2060,2.39498417721519
STORE8,2012-07-14,1663,2.397275641025641
STORE8,2012-07-21,1771,2.3886655405405404
STORE8,2012-07-28,1727,2.3768
STORE8,2012-08-04,1856,2.37825
STORE8,2012-08-11,1840,2.375983870967742
STORE8,2012-08-18,1866,2.3506935483870968
STORE8,2012-08-25,1798,2.371103896103896
STORE8,2012-09-01,1888,2.3707051282051284
STORE8,2012-09-08,1727,2.3489677419354837
STORE8,2012-09-15,1712,2.3724350649350647
STORE8,2012-09-22,1666,2.3863636363636362
STORE8,2012-09-29,1600,2.3687421383647798
STORE8,2012-10-06,1677,2.373653846153846
STORE8,2012-10-13,1577,2.4130573248407643
STORE8,2012-10-20,1618,2.412356687898089
STORE8,2012-10-27,1608,2.414811320754717
STORE8,2012-11-03,1630,2.4164814814814815
STORE8,2012-11-10,1519,2.4171069182389937
STORE8,2012-11-17,1533,2.333096774193548
STORE8,2012-11-24,1661,2.4136129032258062
STORE8,2012-12-01,1474,2.3925967741935485
STORE8,2012-12-08,1673,2.3859937888198757
STORE8,2012-12-15,1595,2.3848237179487177
STORE8,2012-12-22,1582,2.351273291925466
STORE8,2012-12-29,1451,2.326882911392405
STORE9,2012-01-07,1366,2.6437259615384616
STORE9,2012-01-14,1378,2.710175438596491
STORE9,2012-01-21,1515,2.670665137614679
STORE9,2012-01-28,1503,2.6324047619047617
STORE9,2012-02-04,1508,2.6103971962616823
STORE9,2012-02-11,1600,2.661949541284404
STORE9,2012-02-18,1515,2.6303365384615383
STORE9,2012-02-25,1484,2.622272727272727
STORE9,2012-03-03,1545,2.5794036697247704
STORE9,2012-03-10,1441,2.588404761904762
STORE9,2012-03-17,1616,2.594059633027523
STORE9,2012-03-24,1603,2.6019318181818183
STORE9,2012-03-31,1845,2.5791216216216215
STORE9,2012-04-07,1777,2.6042410714285715
STORE9,2012-04-14,1880,2.580608695652174
STORE9,2012-04-21,2010,2.5970258620689655
STORE9,2012-04-28,1949,2.53358407079646
STORE9,2012-05-05,2102,2.5221458333333335
STORE9,2012-05-12,1921,2.54551724137931
STORE9,2012-05-19,1901,2.5252564102564103
STORE9,2012-05-26,2099,2.5266239316239316
STORE9,2012-06-02,1987,2.537247899159664
STORE9,2012-06-09,1843,2.610366379310345
STORE9,2012-06-16,1724,2.5033870967741936
STORE9,2012-06-23,1686,2.530199115044248
STORE9,2012-06-30,1741,2.5080855855855857
STORE9,2012-07-07,2152,2.4773026315789473
STORE9,2012-07-14,1676,2.48078125
STORE9,2012-07-21,1856,2.5383558558558557
STORE9,2012-07-28,1857,2.522411504424779
STORE9,2012-08-04,1913,2.445
STORE9,2012-08-11,1994,2.539607438016529
STORE9,2012-08-18,1998,2.478934782608696
STORE9,2012-08-25,2054,2.520304347826087
STORE9,2012-09-01,2015,2.4190384615384617
STORE9,2012-09-08,2177,2.4623305084745764
STORE9,2012-09-15,1903,2.500769230769231
STORE9,2012-09-22,1998,2.4916964285714287
STORE9,2012-09-29,2005,2.477455357142857
STORE9,2012-10-06,2003,2.526025641025641
STORE9,2012-10-13,1921,2.4856858407079647
STORE9,2012-10-20,1843,2.4873660714285712
STORE9,2012-10-27,1905,2.493377192982456
STORE9,2012-11-03,1933,2.4068973214285716
STORE9,2012-11-10,1821,2.4453863636363637
STORE9,2012-11-17,1738,2.4952136752136753
STORE9,2012-11-24,1642,2.440328947368421
STORE9,2012-12-01,1638,2.4718201754385967
STORE9,2012-12-08,1829,2.457217391304348
STORE9,2012-12-15,1745,2.3930434782608696
STORE9,2012-12-22,1559,2.3908636363636364
STORE9,2012-12-29,1380,2.417943925233645
STORE1,2013-01-05,2058,2.401834170854271
STORE1,2013-01-12,1203,2.3426381215469614
STORE1,2013-01-19,1347,2.3193435754189946
STORE1,2013-01-26,1441,2.387830687830688
STORE1,2013-02-02,1341,2.39444587628866
STORE1,2013-02-09,1732,2.395877403846154
STORE1,2013-02-16,1420,2.370194300518135
STORE1,2013-02-23,1364,2.398957219251337
STORE1,2013-03-02,1402,2.3253826530612245
STORE1,2013-03-09,1440,2.3984375
STORE1,2013-03-16,1489,2.3993333333333333
STORE1,2013-03-23,1547,2.4080373831775703
STORE1,2013-03-30,1444,2.3376046511627906
STORE1,2013-04-06,1673,2.357534403669725
STORE1,2013-04-13,1643,2.3892156862745098
STORE1,2013-04-20,1532,2.3676904761904765
STORE1,2013-04-27,1751,2.386453488372093
STORE1,2013-05-04,1743,2.42675
STORE1,2013-05-11,2008,2.388647727272727
STORE1,2013-05-18,1814,2.3680184331797234
STORE1,2013-05-25,2024,2.396788888888889
STORE1,2013-06-01,2261,2.3605396475770926
STORE1,2013-06-08,1750,2.3568364928909955
STORE1,2013-06-15,1817,2.3442396313364053
STORE1,2013-06-22,2219,2.2996527777777778
STORE1,2013-06-29,2075,2.3268396226415096
STORE1,2013-07-06,2229,2.3268663594470045
STORE1,2013-07-13,2515,2.34820796460177
STORE1,2013-07-20,2168,2.3215401785714285
STORE1,2013-07-27,2226,2.3330479452054793
STORE1,2013-08-03,1987,2.3673474178403757
STORE1,2013-08-10,2062,2.384965596330275
STORE1,2013-08-17,2104,2.3341190476190476
STORE1,2013-08-24,2193,2.311507177033493
STORE1,2013-08-31,2188,2.34396511627907
STORE1,2013-09-07,2456,2.329417808219178
STORE1,2013-09-14,2123,2.3425352112676054
STORE1,2013-09-21,1939,2.332323943661972
STORE1,2013-09-28,1804,2.28156103286385
STORE1,2013-10-05,1884,2.317707317073171
STORE1,2013-10-12,1804,2.333373786407767
STORE1,2013-10-19,1947,2.367827669902913
STORE1,2013-10-26,1716,2.364433497536946
STORE1,2013-11-02,1722,2.3567890995260665
STORE1,2013-11-09,1826,2.334761904761905
STORE1,2013-11-16,1721,2.3742412935323385
STORE1,2013-11-23,1599,2.342189054726368
STORE1,2013-11-30,1867,2.355905797101449
STORE1,2013-12-07,2204,2.3711556603773585
STORE1,2013-12-14,1640,2.3422426470588236
STORE1,2013-12-21,1545,2.393011904761905
STORE1,2013-12-28,2385,2.355607476635514
STORE2,2013-01-05,2676,2.8084000000000002
STORE2,2013-01-12,1714,2.7922448979591836
STORE2,2013-01-19,1760,2.817475
STORE2,2013-01-26,1895,2.7999752475247526
STORE2,2013-02-02,1749,2.8397087378640777
STORE2,2013-02-09,1877,2.8200980392156865
STORE2,2013-02-16,1932,2.8241831683168317
STORE2,2013-02-23,1782,2.803308080808081
STORE2,2013-03-02,2093,2.801089108910891
STORE2,2013-03-09,1955,2.830975
STORE2,2013-03-16,2055,2.8141176470588234
STORE2,2013-03-23,2151,2.7741089108910892
STORE2,2013-03-30,2226,2.7956250000000002
STORE2,2013-04-06,2169,2.81373786407767
STORE2,2013-04-13,2088,2.803137254901961
STORE2,2013-04-20,2228,2.8090291262135922
STORE2,2013-04-27,2298,2.7956127450980395
STORE2,2013-05-04,2439,2.762452380952381
STORE2,2013-05-11,2444,2.7864583333333335
STORE2,2013-05-18,2637,2.807843137254902
STORE2,2013-05-25,2511,2.768063725490196
STORE2,2013-06-01,2740,2.7372429906542055
STORE2,2013-06-08,2360,2.7707451923076922
STORE2,2013-06-15,2443,2.775943396226415
STORE2,2013-06-22,2841,2.732299107142857
STORE2,2013-06-29,2592,2.7099285714285717
STORE2,2013-07-06,3442,2.7694675925925925
STORE2,2013-07-13,2535,2.793975
STORE2,2013-07-20,2675,2.7885204081632655
STORE2,2013-07-27,2599,2.811969696969697
STORE2,2013-08-03,2525,2.7945792079207923
STORE2,2013-08-10,2592,2.79985
STORE2,2013-08-17,2643,2.7686029411764705
STORE2,2013-08-24,2572,2.744615384615385
STORE2,2013-08-31,2972,2.736723300970874
STORE2,2013-09-07,3237,2.784481132075472
STORE2,2013-09-14,3034,2.790625
STORE2,2013-09-21,2214,2.833595238095238
STORE2,2013-09-28,2465,2.815144230769231
STORE2,2013-10-05,2530,2.8812621359223303
STORE2,2013-10-12,2522,2.9128365384615384
STORE2,2013-10-19,2486,2.917029702970297
STORE2,2013-10-26,2226,2.9086057692307694
STORE2,2013-11-02,2291,2.9111519607843137
STORE2,2013-11-09,2182,2.8909223300970877
STORE2,2013-11-16,2288,2.878979591836735
STORE2,2013-11-23,2016,2.917970297029703
STORE2,2013-11-30,2727,2.8495990566037737
STORE2,2013-12-07,1677,2.788811881188119
STORE2,2013-12-14,1915,2.7464356435643564
STORE2,2013-12-21,2155,2.8266826923076924
STORE2,2013-12-28,3035,2.8023333333333333
STORE3,2013-01-05,2083,2.437970297029703
STORE3,2013-01-12,1237,2.42455
STORE3,2013-01-19,1195,2.323252688172043
STORE3,2013-01-26,1275,2.426175
STORE3,2013-02-02,1406,2.3921190476190475
STORE3,2013-02-09,1549,2.4244285714285714
STORE3,2013-02-16,1285,2.42335
STORE3,2013-02-23,1374,2.531037735849057
STORE3,2013-03-02,1427,2.503619047619048
STORE3,2013-03-09,1393,2.465046728971963
STORE3,2013-03-16,1477,2.489757281553398
STORE3,2013-03-23,1476,2.4308644859813087
STORE3,2013-03-30,1722,2.485046728971963
STORE3,2013-04-06,1784,2.479830097087379
STORE3,2013-04-13,1625,2.480309523809524
STORE3,2013-04-20,1502,2.470981308411215
STORE3,2013-04-27,1971,2.4570412844036698
STORE3,2013-05-04,2248,2.3742380952380953
STORE3,2013-05-11,2063,2.392283653846154
STORE3,2013-05-18,2087,2.4411136363636365
STORE3,2013-05-25,2645,2.3775229357798167
STORE3,2013-06-01,2804,2.391081081081081
STORE3,2013-06-08,2070,2.3623842592592594
STORE3,2013-06-15,2233,2.394380733944954
STORE3,2013-06-22,2830,2.4248684210526315
STORE3,2013-06-29,2531,2.369518348623853
STORE3,2013-07-06,3454,2.3295434782608697
STORE3,2013-07-13,2404,2.3631956521739133
STORE3,2013-07-20,2816,2.3117954545454547
STORE3,2013-07-27,2911,2.3334318181818183
STORE3,2013-08-03,2565,2.3280580357142857
STORE3,2013-08-10,2459,2.3836853448275863
STORE3,2013-08-17,2295,2.3592456896551726
STORE3,2013-08-24,2431,2.369913793103448
STORE3,2013-08-31,2412,2.3841284403669727
STORE3,2013-09-07,2553,2.41974358974359
STORE3,2013-09-14,2532,2.438793103448276
STORE3,2013-09-21,1727,2.4192727272727272
STORE3,2013-09-28,1911,2.3675892857142857
STORE3,2013-10-05,1819,2.392408256880734
STORE3,2013-10-12,1897,2.393013392857143
STORE3,2013-10-19,1520,2.3979009433962264
STORE3,2013-10-26,1504,2.3758333333333335
STORE3,2013-11-02,1593,2.347146226415094
STORE3,2013-11-09,1608,2.4201116071428572
STORE3,2013-11-16,1450,2.3041981132075473
STORE3,2013-11-23,1491,2.3614814814814817
STORE3,2013-11-30,2574,2.377280701754386
STORE3,2013-12-07,1235,2.3449019607843136
STORE3,2013-12-14,1321,2.305225
STORE3,2013-12-21,1550,2.331550925925926
STORE3,2013-12-28,2066,2.3506026785714287
STORE4,2013-01-05,2089,2.808467741935484
STORE4,2013-01-12,1878,2.8254658385093165
STORE4,2013-01-19,2135,2.8046732026143792
STORE4,2013-01-26,2361,2.841139240506329
STORE4,2013-02-02,2326,2.7882389937106917
STORE4,2013-02-09,2030,2.8221634615384614
STORE4,2013-02-16,2082,2.8246913580246913
STORE4,2013-02-23,2254,2.7596779141104295
STORE4,2013-03-02,2005,2.823975155279503
STORE4,2013-03-09,2016,2.836766467065868
STORE4,2013-03-16,2320,2.8128810975609757
STORE4,2013-03-23,2254,2.79503125
STORE4,2013-03-30,2894,2.8118491124260356
STORE4,2013-04-06,1795,2.864181818181818
STORE4,2013-04-13,2002,2.7876424050632913
STORE4,2013-04-20,2447,2.795506134969325
STORE4,2013-04-27,2430,2.868539156626506
STORE4,2013-05-04,2604,2.826189024390244
STORE4,2013-05-11,2622,2.768102409638554
STORE4,2013-05-18,3245,2.7084908536585366
STORE4,2013-05-25,3086,2.787801204819277
STORE4,2013-06-01,3268,2.8084011627906977
STORE4,2013-06-08,2626,2.764685628742515
STORE4,2013-06-15,2863,2.8141666666666665
STORE4,2013-06-22,3147,2.7966467065868263
STORE4,2013-06-29,3069,2.7971837349397592
STORE4,2013-07-06,3933,2.7826041666666668
STORE4,2013-07-13,2609,2.81702743902439
STORE4,2013-07-20,2777,2.80284375
STORE4,2013-07-27,2807,2.791303680981595
STORE4,2013-08-03,2884,2.788665644171779
STORE4,2013-08-10,2710,2.816328125
STORE4,2013-08-17,2664,2.8278293413173654
STORE4,2013-08-24,3144,2.788524096385542
STORE4,2013-08-31,3362,2.7896536144578312
STORE4,2013-09-07,2685,2.790671875
STORE4,2013-09-14,2615,2.795031847133758
STORE4,2013-09-21,2526,2.8473932926829266
STORE4,2013-09-28,2553,2.8433333333333333
STORE4,2013-10-05,2421,2.838855421686747
STORE4,2013-10-12,2320,2.838878787878788
STORE4,2013-10-19,2501,2.825217391304348
STORE4,2013-10-26,2555,2.8196178343949043
STORE4,2013-11-02,2352,2.8490184049079756
STORE4,2013-11-09,2281,2.8597452229299365
STORE4,2013-11-16,2618,2.7735096153846155
STORE4,2013-11-23,3059,2.792138157894737
STORE4,2013-11-30,3330,2.9118152866242037
STORE4,2013-12-07,2280,2.9097241379310343
STORE4,2013-12-14,2987,2.8630065359477124
STORE4,2013-12-21,3068,2.896846405228758
STORE4,2013-12-28,3097,2.9236842105263157
STORE5,2013-01-05,1925,2.25975
STORE5,2013-01-12,1306,2.3053837209302324
STORE5,2013-01-19,1204,2.221290322580645
STORE5,2013-01-26,1323,2.190121359223301
STORE5,2013-02-02,1633,2.207002262443439
STORE5,2013-02-09,1564,2.2192467248908296
STORE5,2013-02-16,1449,2.2001712328767122
STORE5,2013-02-23,1306,2.25510663507109
STORE5,2013-03-02,1300,2.233183962264151
STORE5,2013-03-09,1228,2.2125985221674878
STORE5,2013-03-16,1310,2.2138809523809524
STORE5,2013-03-23,1339,2.2557441860465115
STORE5,2013-03-30,1525,2.2290639269406394
STORE5,2013-04-06,1391,2.2021976744186045
STORE5,2013-04-13,1421,2.262865566037736
STORE5,2013-04-20,1498,2.275353881278539
STORE5,2013-04-27,1505,2.2515818584070795
STORE5,2013-05-04,1685,2.268689956331878
STORE5,2013-05-11,1626,2.2402333333333333
STORE5,2013-05-18,1477,2.201924778761062
STORE5,2013-05-25,1852,2.260695754716981
STORE5,2013-06-01,2058,2.2305326086956523
STORE5,2013-06-08,1739,2.2560760869565217
STORE5,2013-06-15,1957,2.254306167400881
STORE5,2013-06-22,1757,2.2746748878923766
STORE5,2013-06-29,1710,2.2330444444444444
STORE5,2013-07-06,2140,2.1983116883116884
STORE5,2013-07-13,1584,2.2165481651376147
STORE5,2013-07-20,1742,2.2350467289719624
STORE5,2013-07-27,1614,2.2185616438356166
STORE5,2013-08-03,1729,2.223029279279279
STORE5,2013-08-10,1769,2.198341013824885
STORE5,2013-08-17,1763,2.1771063829787236
STORE5,2013-08-24,1779,2.1812065217391305
STORE5,2013-08-31,2103,2.2028862660944206
STORE5,2013-09-07,2101,2.1302100840336133
STORE5,2013-09-14,1855,2.1822666666666666
STORE5,2013-09-21,1783,2.221472602739726
STORE5,2013-09-28,1782,2.2066517857142856
STORE5,2013-10-05,1802,2.2353013392857144
STORE5,2013-10-12,1808,2.21822247706422
STORE5,2013-10-19,1644,2.2794700460829493
STORE5,2013-10-26,1638,2.3093837209302324
STORE5,2013-11-02,1683,2.307218309859155
STORE5,2013-11-09,1427,2.217324120603015
STORE5,2013-11-16,1496,2.2428807106598985
STORE5,2013-11-23,1549,2.2839756097560975
STORE5,2013-11-30,2121,2.2367093023255813
STORE5,2013-12-07,1478,2.253653846153846
STORE5,2013-12-14,1472,2.2626641414141413
STORE5,2013-12-21,1705,2.2716747572815534
STORE5,2013-12-28,2125,2.2941037735849057
STORE6,2013-01-05,1616,2.7339855072463766
STORE6,2013-01-12,1197,2.7727554744525547
STORE6,2013-01-19,1437,2.991223404255319
STORE6,2013-01-26,1437,2.970034965034965
STORE6,2013-02-02,1510,2.7355410447761193
STORE6,2013-02-09,1771,2.7658680555555555
STORE6,2013-02-16,1574,2.7858510638297873
STORE6,2013-02-23,1535,2.756767857142857
